id,user_no,push_type,article_id,title,category,sent_at,status
13356,61,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.484864+09:00,success
13357,62,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.485296+09:00,success
13358,65,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.485839+09:00,success
13359,66,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.486575+09:00,success
13360,69,APNS,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.487626+09:00,success
13361,74,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.488646+09:00,fail
13362,76,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.489233+09:00,fail
13363,78,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.489792+09:00,success
13364,79,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.490287+09:00,success
13365,80,APNS,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.490713+09:00,fail
13366,81,APNS,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.491119+09:00,fail
13367,84,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.491668+09:00,fail
13368,87,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.492334+09:00,fail
13369,89,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.492900+09:00,fail
13370,90,APNS,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.493446+09:00,success
13371,91,APNS,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.493874+09:00,fail
13372,92,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.494417+09:00,success
13373,93,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.494862+09:00,success
13374,94,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.495459+09:00,success
13375,95,FCM,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.496357+09:00,success
13376,97,APNS,AKR20260522038000003,"산업부, 내부 업무에 AI 본격 도입…AI 혁신 자문단 출범",INDUSTRY,2026-05-22T18:51:44.496904+09:00,fail
13377,1,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.497348+09:00,fail
13378,2,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.497881+09:00,success
13379,3,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.498344+09:00,success
13380,4,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.498777+09:00,success
13381,6,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.499224+09:00,fail
13382,9,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.499722+09:00,fail
13383,15,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.500292+09:00,fail
13384,17,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.500999+09:00,success
13385,24,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.501551+09:00,success
13386,26,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.502261+09:00,success
13387,27,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.502960+09:00,success
13388,30,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.503796+09:00,success
13389,35,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.504377+09:00,success
13390,39,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.505+09:00,success
13391,41,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.505621+09:00,fail
13392,42,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.506086+09:00,success
13393,43,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.506710+09:00,success
13394,45,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.507324+09:00,fail
13395,46,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.507833+09:00,fail
13396,47,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.508436+09:00,fail
13397,51,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.509033+09:00,success
13398,52,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.509601+09:00,success
13399,53,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.510207+09:00,fail
13400,54,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.510661+09:00,success
13401,56,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.511117+09:00,fail
13402,60,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.511568+09:00,success
13403,61,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.512022+09:00,success
13404,64,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.512442+09:00,fail
13405,65,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.512918+09:00,success
13406,66,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.513432+09:00,fail
13407,69,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.513913+09:00,fail
13408,74,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.514451+09:00,success
13409,76,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.514868+09:00,fail
13410,78,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.515297+09:00,success
13411,79,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.515860+09:00,success
13412,81,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.516433+09:00,success
13413,82,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.517005+09:00,fail
13414,84,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.517559+09:00,fail
13415,87,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.517994+09:00,success
13416,90,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.518402+09:00,success
13417,92,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.518874+09:00,success
13418,93,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.519466+09:00,fail
13419,94,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.519978+09:00,fail
13420,97,APNS,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.520428+09:00,fail
13421,99,FCM,AKR20260522053700530,"2차 고유가 지원금 신청률 60% 돌파…1·2차 누적 4.4조원 지급",ECONOMY,2026-05-22T18:51:44.520857+09:00,fail
13422,1,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.521675+09:00,fail
13423,2,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.522480+09:00,success
13424,3,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.523068+09:00,fail
13425,4,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.523718+09:00,fail
13426,6,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.524297+09:00,success
13427,9,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.524826+09:00,fail
13428,15,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.525394+09:00,fail
13429,17,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.525954+09:00,fail
13430,24,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.526385+09:00,success
13431,26,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.526810+09:00,fail
13432,27,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.527353+09:00,fail
13433,30,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.527810+09:00,fail
13434,35,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.528335+09:00,success
13435,39,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.529211+09:00,fail
13436,41,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.529875+09:00,fail
13437,42,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.530532+09:00,success
13438,43,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.531168+09:00,success
13439,45,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.531687+09:00,success
13440,46,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.532180+09:00,success
13441,47,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.532702+09:00,success
13442,51,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.533474+09:00,success
13443,52,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.534209+09:00,success
13444,53,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.534665+09:00,success
13445,54,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.535185+09:00,fail
13446,56,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.535799+09:00,fail
13447,60,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.536668+09:00,fail
13448,61,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.537616+09:00,fail
13449,64,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.538814+09:00,success
13450,65,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.539556+09:00,fail
13451,66,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.540276+09:00,fail
13452,69,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.540827+09:00,fail
13453,74,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.541404+09:00,success
13454,76,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.541872+09:00,success
13455,78,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.542408+09:00,fail
13456,79,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.543132+09:00,fail
13457,81,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.543806+09:00,fail
13458,82,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.544282+09:00,success
13459,84,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.544742+09:00,success
13460,87,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.545193+09:00,success
13461,90,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.545621+09:00,success
13462,92,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.546224+09:00,success
13463,93,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.546797+09:00,success
13464,94,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.547297+09:00,success
13465,97,APNS,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.547841+09:00,success
13466,99,FCM,AKR20260522062700003,"현대건설 ""압구정5구역에 주민 개인생활 보호 환경 구현""",ECONOMY,2026-05-22T18:51:44.548285+09:00,fail
13467,1,FCM,AKR20260522057300001,"장동혁 경기·송언석 울산…국힘, 험지·텃밭 동시 공략",POLITICS,2026-05-22T18:51:44.548763+09:00,fail
13468,3,APNS,AKR20260522057300001,"장동혁 경기·송언석 울산…국힘, 험지·텃밭 동시 공략",POLITICS,2026-05-22T18:51:44.549282+09:00,success
13469,6,APNS,AKR20260522057300001,"장동혁 경기·송언석 울산…국힘, 험지·텃밭 동시 공략",POLITICS,2026-05-22T18:51:44.549807+09:00,success
13470,9,FCM,AKR20260522057300001,"장동혁 경기·송언석 울산…국힘, 험지·텃밭 동시 공략",POLITICS,2026-05-22T18:51:44.550296+09:00,success
13471,10,APNS,AKR20260522057300001,"장동혁 경기·송언석 울산…국힘, 험지·텃밭 동시 공략",POLITICS,2026-05-22T18:51:44.550745+09:00,success
